species,study.id,preferred,type,genus,family,order,trophic.group,diet,diet.reference,latitude,longitude,study.location,sample.period,temperature.c,age.class,bodylength.metric,bodylength.mean.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.n,ln.bodylength,gutlength.mean.mm,ln.gutlength.mean,gutlength.sd,relativelength.min,relativelength.max,relativelength.mean,relativelength.sd,relativelength.n,ln.relativelength,reference,notes,,
Coris_julis,36,Y,entire gut,Coris,Labridae,Labriformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,159,138,180,,22,5.068904202,81.09,4.395559649,,,,0.51,,22,-0.673344553,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Symphodus_tinca,36,Y,entire gut,Symphodus,Labridae,Labriformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,159,111,207,,29,5.068904202,130.38,4.870453263,,,,0.82,,29,-0.198450939,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Xyrichtys_novacula,36,Y,entire gut,Xyrichtys,Labridae,Labriformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,147,123,171,,,4.990432587,79.38,4.374246447,,,,0.54,,12,-0.616186139,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Lophius_budegassa,36,Y,intestine,Lophius,Lophiidae,Lophiiformes,carnivore,fish,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,219.5,55,384,,40,5.391352233,197.55,5.285991717,,,,0.9,,40,-0.105360516,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Gaidropsarus_biscayensis,36,Y,intestine,Gaidropsarus,Lotidae,Gadiformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,121.5,90,153,,55,4.799914263,63.18,4.145987795,,,,0.52,,55,-0.653926467,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Gaidropsarus_mediterraneus,36,Y,intestine,Gaidropsarus,Lotidae,Gadiformes,carnivore,invertebrates and fish,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,114.5,84,145,,14,4.740574823,64.12,4.160756328,,,,0.56,,14,-0.579818495,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Merluccius_merluccius,36,Y,intestine,Merluccius,Merlucciidae,Gadiformes,carnivore,fish,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,145.5,122,169,,7,4.980176087,65.475,4.18166839,,,,0.45,,7,-0.798507696,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Mullus_surmuletus,36,Y,intestine,Mullus,Mullidae,Perciformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,161,91,231,,38,5.081404365,109.48,4.695741884,,,,0.68,,38,-0.385662481,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Phycis_blennoides,36,Y,intestine,Phycis,Phycidae,Gadiformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,220.5,81,360,,11,5.395897695,156.555,5.053407386,,,,0.71,,11,-0.342490309,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Chromis_chromis,36,Y,intestine,Chromis,Pomacentridae,Perciformes,carnivore,zooplankton,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,111,89,133,,27,4.709530201,92.13,4.523200623,,,,0.83,,27,-0.186329578,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Sciaena_umbra,36,Y,intestine,Sciaena,Sciaenidae,Perciformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,141,122,160,,5,4.94875989,84.6,4.437934267,,,,0.6,,5,-0.510825624,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Scomber_japonicus,36,Y,intestine,Scomber,Scombridae,Scombriformes,carnivore,invertebrates,"Castro, J. J. (1993). Feeding ecology of chub mackerel Scomber japonicus in the Canary islands area. South African Journal of Marine Science, 13(1), 323–328. https://doi.org/10.2989/025776193784287400",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,189,110,268,,262,5.241747015,126.63,4.841269448,,,,0.67,,262,-0.400477567,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Scomber_scombrus,36,Y,intestine,Scomber,Scombridae,Scombriformes,carnivore,fish,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,203.5,133,274,,60,5.315666005,158.73,5.067204646,,,,0.78,,60,-0.248461359,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Scorpaena_notata,36,Y,intestine,Scorpaena,Scorpaenidae,Scorpaeniformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,129.5,83,176,,9,4.863680881,102.305,4.627958548,,,,0.79,,9,-0.235722334,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Scorpaena_porcus,36,Y,intestine,Scorpaena,Scorpaenidae,Scorpaeniformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,161,92,230,,65,5.081404365,103.04,4.635117262,,,,0.64,,65,-0.446287103,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Anthias_anthias,36,Y,intestine,Anthias,Serranidae,Perciformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,146.5,127,166,,7,4.987025428,106.945,4.672314684,,,,0.73,,7,-0.314710745,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Serranus_cabrilla,36,Y,intestine,Serranus,Serranidae,Perciformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,136.5,117,156,,12,4.916324615,91.455,4.515847048,,,,0.67,,12,-0.400477567,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Serranus_hepatus,36,Y,intestine,Serranus,Serranidae,Perciformes,carnivore,invertebrates,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,94,57,131,,84,4.543294782,61.1,4.112511866,,,,0.65,,84,-0.430782916,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Serranus_scriba,36,Y,intestine,Serranus,Serranidae,Perciformes,carnivore,invertebrates and fish,"Karachle, P. K. (2017). Diet composition and overlap for 43 fishes in the North Aegean Sea, Greece. Acta Adriatica?: International Journal of Marine Sciences, 58(1), 125–135. https://doi.org/10.32582/aa.58.1.10",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,159.5,111,208,,32,5.072043922,118.03,4.770938829,,,,0.74,,32,-0.301105093,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Monochirus_hispidus,36,Y,intestine,Monochirus,Soleidae,Pleuronectiformes,carnivore,invertebrates,"Amaral, V., & Cabral, H. N. (2004). Ecology of the whiskered sole in the Sado Estuary, Portugal. Journal of Fish Biology, 64(2), 460–474. https://doi.org/10.1111/j.0022-1112.2004.00314.x",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,110,92,128,,17,4.700480366,103.4,4.638604962,,,,0.94,,17,-0.061875404,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Boops_boops,36,Y,intestine,Boops,Sparidae,Perciformes,omnivore,omnivore,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,133.5,116,151,,16,4.894101478,178.89,5.186771092,,,,1.34,,16,0.292669614,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Diplodus_annularis,36,Y,intestine,Diplodus,Sparidae,Perciformes,omnivore,omnivore,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,104.5,61,148,,295,4.649187071,85.69,4.450736133,,,,0.82,,295,-0.198450939,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Diplodus_vulgaris,36,Y,intestine,Diplodus,Sparidae,Perciformes,carnivore,invertebrates,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,118.5,90,147,,23,4.774912961,75.84,4.328625858,,,,0.64,,23,-0.446287103,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Oblada_melanura,36,Y,intestine,Oblada,Sparidae,Perciformes,carnivore,invertebrates,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,181.5,136,227,,16,5.201255654,141.57,4.952794294,,,,0.78,,16,-0.248461359,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Pagellus_acarne,36,Y,intestine,Pagellus,Sparidae,Perciformes,carnivore,invertebrates,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,138.5,105,172,,23,4.930870326,77.56,4.35105183,,,,0.56,,23,-0.579818495,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
Pagellus_bogaraveo,36,Y,intestine,Pagellus,Sparidae,Perciformes,carnivore,invertebrates,"Stergiou, K. I., & Karpouzi, V. S. (2002). Feeding habits and trophic levels of Mediterranean fish. Reviews in Fish Biology and Fisheries, 11(3), 217–254. https://doi.org/10.1023/A:1020556722822",40.6,25.1,North Aegean Sea,June 2001 to January 2006,19,,total,156,101,211,,19,5.049856007,99.84,4.603568905,,,,0.64,,19,-0.446287103,"Karachle, P. K., & Stergiou, K. I. (2010). Gut length for several marine fish: Relationships with body length and trophic implications. Marine Biodiversity Records, 3.","Reported length range only, took midpoint for mean.",,
