species,study.id,dataset.id,wild.lab,order,family,genus,trophic.group,latitude,longitude,study.location,diet,diet.details,temperature.c,temperature.variation,method,absorption.efficiency.n,component,absorption.efficiency,age.class,bodylength.metric,ln.bodylength,bodylength.avg.mm,bodylength.min.mm,bodylength.max.mm,bodylength.sd.mm,bodylength.se.mm,bodylength.n,mass.avg.g,mass.sd.g,mass.min.g,mass.max.g,mass.n,reference,notes,more notes,
Spinachia_spinachia,43,43A,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Gammarus locusta,12,1,total collection,4,total,0.956521739,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43B,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Neomysis integer,12,1,total collection,4,total,0.969858156,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43B,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Neomysis integer,12,1,total collection,4,carbohydrate,0.971831729,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43A,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Gammarus locusta,12,1,total collection,4,protein,0.973511832,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43A,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Gammarus locusta,12,1,total collection,4,energy,0.976199616,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43A,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Gammarus locusta,12,1,total collection,4,carbohydrate,0.979123533,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43B,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Neomysis integer,12,1,total collection,4,lipid,0.986137975,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43B,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Neomysis integer,12,1,total collection,4,energy,0.988960598,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43B,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Neomysis integer,12,1,total collection,4,protein,0.991119794,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Spinachia_spinachia,43,43A,lab,Gasterosteiformes,Gasterosteidae,Spinachia,carnivore,56.4,-5.4,Dunstaffnage Bay Scotland,invertebrate,Gammarus locusta,12,1,total collection,4,lipid,0.993850114,,fork,4.527208645,92.5,,,14.38836335,4.55,10,,,,,,"Kaiser, M. J., Westhead, A. P., Hughes, R. N., & Gibson, R. N. (1992). Are digestive characteristics important contributors to the profitability of prey? Oecologia, 90(1), 61–69.",Multiplied energy content of various nutrients by the total amount ingested and egested to get absorption efficiencies.  Carbohydrates are listed as glucose but they just chemically converted carbohydrates into glucose.,Took size estimates from gut evacuation time experiments.,
Hyporhamphus_melanochir,33,33A,wild,Perciformes,Hemiramphidae,Hyporhamphus,herbivore,-38.8,146.33,Corner Inlet Australia,seagrass,seagrass,17,,marker,10,energy,0.28,juvenile/adult,fork,5.010635294,150,120,400,,,,,,,,,"Klumpp, D., & Nichols, P. (1983). Nutrition of the southern sea garfish Hyporhamphus melanochir: Gut passage rate and daily consumption of two food types and assimilation of seagrass components. Marine Ecology Progress Series, 12, 207–216. ",,,
Hyporhamphus_melanochir,33,33A,wild,Perciformes,Hemiramphidae,Hyporhamphus,herbivore,-38.8,146.33,Corner Inlet Australia,seagrass,seagrass,17,,marker,10,organic,0.38,juvenile/adult,fork,5.010635294,150,120,400,,,,,,,,,"Klumpp, D., & Nichols, P. (1983). Nutrition of the southern sea garfish Hyporhamphus melanochir: Gut passage rate and daily consumption of two food types and assimilation of seagrass components. Marine Ecology Progress Series, 12, 207–216. ",,,
Hyporhamphus_melanochir,33,33A,wild,Perciformes,Hemiramphidae,Hyporhamphus,herbivore,-38.8,146.33,Corner Inlet Australia,seagrass,seagrass,17,,marker,10,protein,0.5,juvenile/adult,fork,5.010635294,150,120,400,,,,,,,,,"Klumpp, D., & Nichols, P. (1983). Nutrition of the southern sea garfish Hyporhamphus melanochir: Gut passage rate and daily consumption of two food types and assimilation of seagrass components. Marine Ecology Progress Series, 12, 207–216. ",,,
Hyporhamphus_melanochir,33,33A,wild,Perciformes,Hemiramphidae,Hyporhamphus,herbivore,-38.8,146.33,Corner Inlet Australia,seagrass,seagrass,17,,marker,10,lipid,0.76,juvenile/adult,fork,5.010635294,150,120,400,,,,,,,,,"Klumpp, D., & Nichols, P. (1983). Nutrition of the southern sea garfish Hyporhamphus melanochir: Gut passage rate and daily consumption of two food types and assimilation of seagrass components. Marine Ecology Progress Series, 12, 207–216. ",,,
Scomber_scombrus,56,56A,lab,Perciformes,Scombridae,Scomber,carnivore,46.5,-63.8,Malpeque Bay PEI Canada,fish,Menidia menidia,17.5,0.5,total collection,,energy,0.95,,,5.768320996,320,271,386,20.9,,31,,,,,,"Lambert, T. C. (1985). Gastric emptying time and assimilation efficiency in Atlantic mackerel ( Scomber scombrus ). Canadian Journal of Zoology, 63(4), 817–820. ",,,
Stegastes_lividus,32,32B,lab,Perciformes,Pomacentridae,Stegastes,herbivore,13.5,144.6,Apra Harbour Guam,macroalgae,Enteromorpha clathrata,28,1,marker,4,nitrogen,0.456,juvenile,standard,3.583518938,36,,,,,,,,,,,"Lassuy, D. R. (1984). Diet, intestinal morphology, and nitrogen assimilation efficiency in the damselfish, Stegastes lividus, in Guam. Environmental Biology of Fishes, 10(3), 183–193. ","Only accepted wild data for adults consuming a herbivorous, not omnivorous, diet (>60mm).",,
Stegastes_lividus,32,32A,lab,Perciformes,Pomacentridae,Stegastes,herbivore,13.5,144.6,Apra Harbour Guam,macroalgae,Enteromorpha clathrata,28,1,marker,13,nitrogen,0.782,adult,standard,4.234106505,69,,,,,,,,,,,"Lassuy, D. R. (1984). Diet, intestinal morphology, and nitrogen assimilation efficiency in the damselfish, Stegastes lividus, in Guam. Environmental Biology of Fishes, 10(3), 183–193. ","Only accepted wild data for adults consuming a herbivorous, not omnivorous, diet (>60mm).",,
Stegastes_lividus,32,32A,wild,Perciformes,Pomacentridae,Stegastes,herbivore,13.5,144.6,Apra Harbour Guam,turf algae,turf algae (feeding off Montastrea annularis substrate),28,1,marker,15,nitrogen,0.65,adult,standard,4.234106505,82.5,,,,,,,,,,,"Lassuy, D. R. (1984). Diet, intestinal morphology, and nitrogen assimilation efficiency in the damselfish, Stegastes lividus, in Guam. Environmental Biology of Fishes, 10(3), 183–193. ","Only accepted wild data for adults consuming a herbivorous, not omnivorous, diet (>60mm).",,
Centropomus_parallelus,48,48A,lab,Perciformes,Centropomidae,Centropomus,carnivore,-25,-48,Cananéia Brazil,invertebrate,Macrobrachium,25,0.5,total collection,13,total,0.928,,total,4.644390899,104,,,,,,8.26,,,,,"Lemos, D., Netto, B., & Germano, A. (2006). Energy budget of juvenile fat snook Centropomus parallelus fed live food. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 144(1), 33–40. ","Estimated length from given weights using LW relationship in Costa, M. R. da, Moreti, T., & Araújo, F. G. (2014). Length-weight relationships of 20 fish species in the Guandu River, Rio de Janeiro State, Southeastern Brazil. Journal of Applied Ichthyology, 30(1), 200–201. https://doi.org/10.1111/jai.12296",,
Centropomus_parallelus,48,48A,lab,Perciformes,Centropomidae,Centropomus,carnivore,-25,-48,Cananéia Brazil,invertebrate,Macrobrachium,25,0.5,total collection,13,energy,0.975,,total,4.644390899,104,,,,,,8.26,,,,,"Lemos, D., Netto, B., & Germano, A. (2006). Energy budget of juvenile fat snook Centropomus parallelus fed live food. Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 144(1), 33–40. ","Estimated length from given weights using LW relationship in Costa, M. R. da, Moreti, T., & Araújo, F. G. (2014). Length-weight relationships of 20 fish species in the Guandu River, Rio de Janeiro State, Southeastern Brazil. Journal of Applied Ichthyology, 30(1), 200–201. ",,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,total,0.163,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,organic,0.466,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,carbon,0.485,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,nitrogen,0.487,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,carbohydrate,0.49,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,protein,0.521,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
Stegastes_nigricans,9,9B,wild,Perciformes,Pomacentridae,Stegastes,herbivore,-21.1,55.53,La Reunion,turf algae,Turf algae,27.3,,marker,10,lipid,0.54,adult,total,4.691347882,109,,,5,,,,,,,,"Lison De Loma, T., Harmelin-Vivien, M., Naim, O., & Fontaine, M.-F. (2000). Algal food processing by Stegastes nigricans, an herbivorous damselfish: Differences between an undisturbed and a disturbed coral reef site (La Réunion, Indian Ocean). Oceanologica Acta, 23(7), 793–804. ",Took NOAA austral summer (November - February) long-term mean temperatures as none reported.,Averaged soluble and insoluble carbohydrate absorption values.,
